Product,CVE Name,Publisher,CVE Severity,CVSS 3 Vector,In CISA  S KEV,CVE Publish Date,CVSS 3 Base Score,CVE Detected Date,CVSS 2 Base Score,Patch Release Date,Vulnerability Link,Vulnerability Summary,CVSS 3 Exploitability Score,Patch,Edition,Version,Endpoint,Sub Version,Organization,Product Raw Entry
SQL Server 2019,CVE-2025-47997,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,09/09/25 17:15:00,6.5,01/18/26 23:32:39,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/422165/CVE-2025-47997,Concurrent execution using shared resource with improper synchronization (race condition) in SQL Server allows an authorized attacker to disclose information over a network.,2.8,,,15.0.4382.1,CIPLL36-PRABHAK,*,Claimpower,Microsoft Corporation_Microsoft SQL Server 2019 LocalDB _15.0.4382.1_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 04:45:48,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLLP-DAVID,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/18/26 13:34:30,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLLP-SMITA,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20870,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441020/CVE-2026-20870,Use after free in Windows Win32K - ICOMP allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20869,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441021/CVE-2026-20869,Concurrent execution using shared resource with improper synchronization (race condition) in Windows Local Session Manager (LSM) allows an authorized attacker to elevate privileges locally.,1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Asp.net Core,CVE-2025-26682,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,No,04/08/25 18:15:00,7.5,01/19/26 04:47:10,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/402445/CVE-2025-26682,Allocation of resources without limits or throttling in ASP.NET Core allows an unauthorized attacker to deny service over a network.,3.9,,,8.0.6,CIPLLP-DAVID,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2026-20868,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,8.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441022/CVE-2026-20868,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,2.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20941,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441138/CVE-2026-20941,Improper link resolution before file access (link following) in Host Process for Windows Tasks allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20867,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441023/CVE-2026-20867,Concurrent execution using shared resource with improper synchronization (race condition) in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20866,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441024/CVE-2026-20866,Concurrent execution using shared resource with improper synchronization (race condition) in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20865,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441025/CVE-2026-20865,Use after free in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2026-20864,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441026/CVE-2026-20864,Heap-based buffer overflow in Connected Devices Platform Service (Cdpsvc) allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/19/26 02:12:53,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL38-ANKUR,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,01/18/26 13:18:00,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL04-RAJI,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20804,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,No,01/13/26 18:16:00,7.7,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441078/CVE-2026-20804,Incorrect privilege assignment in Windows Hello allows an unauthorized attacker to perform tampering locally.,2.5,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20871,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/17/26 10:29:42,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441019/CVE-2026-20871,Use after free in Desktop Windows Manager allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLMD10,*,Claimpower,Microsoft_Microsoft Windows 11 Pro_24H2_x64_
Windows 11,CVE-2025-64673,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,12/09/25 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434855/CVE-2025-64673,Improper access control in Storvsp.sys Driver allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-62573,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,12/09/25 18:16:00,7,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434870/CVE-2025-62573,Use after free in Windows DirectX allows an authorized attacker to elevate privileges locally.,1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20921,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.5,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441009/CVE-2026-20921,Concurrent execution using shared resource with improper synchronization (race condition) in Windows SMB Server allows an authorized attacker to elevate privileges over a network.,1.6,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,10/24/25 23:21:18,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL32-IMRAN,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20922,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441008/CVE-2026-20922,Heap-based buffer overflow in Windows NTFS allows an authorized attacker to execute code locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-64678,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,No,12/09/25 18:16:00,8.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434854/CVE-2025-64678,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,2.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-62567,Microsoft,Medium,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,No,12/09/25 18:16:00,5.3,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434875/CVE-2025-62567,Integer underflow (wrap or wraparound) in Windows Hyper-V allows an authorized attacker to deny service over a network.,1.6,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-62571,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,12/09/25 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434872/CVE-2025-62571,Improper input validation in Windows Installer allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-62572,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,12/09/25 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434871/CVE-2025-62572,Out-of-bounds read in Application Information Services allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-62569,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,12/09/25 18:16:00,7,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434874/CVE-2025-62569,Use after free in Microsoft Brokering File System allows an authorized attacker to elevate privileges locally.,1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-62570,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:N,No,12/09/25 18:16:00,7.1,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434873/CVE-2025-62570,Improper access control in Windows Camera Frame Server Monitor allows an authorized attacker to disclose information locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/19/26 09:27:21,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLL11-VARUN,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,10/24/25 23:20:27,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLL27-INAS,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20923,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441007/CVE-2026-20923,Use after free in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20924,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441006/CVE-2026-20924,Use after free in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,10/24/25 23:20:30,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLMD09,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20925,Microsoft,Medium,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,6.5,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441005/CVE-2026-20925,External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing over a network.,2.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20926,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.5,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441004/CVE-2026-20926,Concurrent execution using shared resource with improper synchronization (race condition) in Windows SMB Server allows an authorized attacker to elevate privileges over a network.,1.6,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
.NET,CVE-2021-27434,Microsoft,High,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,05/20/21 14:15:00,7.5,10/24/25 23:24:40,5,N/A,https://www.vicarius.io/vsociety/vulnerabilities/277232/CVE-2021-27434,"Products with Unified Automation .NET based OPC UA Client/Server SDK Bundle: Versions V3.0.7 and prior (.NET 4.5, 4.0, and 3.5 Framework versions only) are vulnerable to an uncontrolled recursion, which may allow an attacker to trigger a stack overflow.",3.9,,,4.0,CIPLLP-RUSHALI,*,Claimpower,Microsoft_.NET Framework 4.0 Full_4.0_x64_
Windows 11,CVE-2026-20927,Microsoft,Medium,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:N/A:H,No,01/13/26 18:16:00,5.3,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441003/CVE-2026-20927,Concurrent execution using shared resource with improper synchronization (race condition) in Windows SMB Server allows an authorized attacker to deny service over a network.,1.6,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20931,Microsoft,High,CVSS:3.1/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441001/CVE-2026-20931,External control of file name or path in Windows Telephony Service allows an authorized attacker to elevate privileges over an adjacent network.,2.1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2025-62565,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,No,12/09/25 18:16:00,7.3,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/434876/CVE-2025-62565,Use after free in Windows Shell allows an authorized attacker to elevate privileges locally.,1.3,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Asp.net Core,CVE-2025-24070,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:H,No,03/11/25 17:16:00,7,01/22/26 11:02:30,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/397848/CVE-2025-24070,Weak authentication in ASP.NET Core &amp. Visual Studio allows an unauthorized attacker to elevate privileges over a network.,2.2,,,8.0.6,CIPLL17-SHARMIL,*,Claimpower,Microsoft Corporation_Microsoft ASP.NET Core 8.0.6 Targeting Pack (x64)_8.0.6.24269_x64_
Windows 11,CVE-2024-55414,Microsoft,Critical,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,No,01/07/25 18:15:00,9.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/389846/CVE-2024-55414,"A vulnerability exits in driver SmSerl64.sys in Motorola SM56 Modem WDM Driver v6.12.23.0, which allows low-privileged users to mapping physical memory via specially crafted IOCTL requests . This can be exploited for privilege escalation, code execution under high privileges, and information disclosure. These signed drivers can also be used to bypass the Microsoft driver-signing policy to deploy malicious code.",3.9,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20932,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,5.5,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441000/CVE-2026-20932,Exposure of sensitive information to an unauthorized actor in Windows File Explorer allows an authorized attacker to disclose information locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20934,Microsoft,High,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.5,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/440999/CVE-2026-20934,Concurrent execution using shared resource with improper synchronization (race condition) in Windows SMB Server allows an authorized attacker to elevate privileges over a network.,1.6,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20935,Microsoft,Medium,CVSS:3.1/AV:L/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,No,01/13/26 18:16:00,6.2,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/440998/CVE-2026-20935,Untrusted pointer dereference in Windows Virtualization-Based Security (VBS) Enclave allows an unauthorized attacker to disclose information locally.,2.5,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20864,Microsoft,High,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441026/CVE-2026-20864,Heap-based buffer overflow in Connected Devices Platform Service (Cdpsvc) allows an authorized attacker to elevate privileges locally.,1.8,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
Windows 11,CVE-2026-20865,Microsoft,High,CVSS:3.1/AV:L/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H,No,01/13/26 18:16:00,7.8,01/16/26 08:37:29,0,N/A,https://www.vicarius.io/vsociety/vulnerabilities/441025/CVE-2026-20865,Use after free in Windows Management Services allows an authorized attacker to elevate privileges locally.,1.1,,*,24H2,CIPLLP-RUSHALI,*,Claimpower,Microsoft_Microsoft Windows 11 Home Single Language_24H2_x64_
