Endpoint,IP,OS,Group,Agent Version,System status,First Seen,Last Seen,Antivirus Database Version,EPP Best Practice,Open Alerts,Vulnerabilities,Misconfigurations
rs-ws-web-1,10.20.73.110,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:04",8.20.72.206,No,0,0,0
rs-ws-mbl-1,10.20.74.20,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
rs-ws-kym-2,10.20.74.134,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
rs-ws-kym-1,10.20.78.252,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
rs-ws-bo-1,10.20.72.37,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
payment-prod-mysql,10.20.90.202,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
nextOptions-uat-webapp,10.40.39.177,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 00:30","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
nextOptions-uat-backend,10.40.32.218,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 00:43","21 Feb 2026, 16:09",8.20.72.216,No,0,0,0
mstock-pt-06-windows,10.40.101.59,Windows,Manually Installed Agents,4.31.0.19214,OK,"20 Feb 2026, 09:17","21 Feb 2026, 16:05",N/A,Yes,0,9,17
mstock-pt-05,10.40.64.182,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 08:04","20 Feb 2026, 23:00",8.20.72.202,No,0,0,0
mstock-pt-04,10.40.64.149,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 08:04","20 Feb 2026, 23:00",8.20.72.202,No,0,0,0
mstock-pt-03,10.40.64.198,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 08:04","20 Feb 2026, 23:00",8.20.72.202,No,0,0,0
mstock-pt-02,10.40.64.188,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 08:04","20 Feb 2026, 23:00",8.20.72.202,No,0,0,0
mstock-pt-01,10.40.64.48,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 08:04","20 Feb 2026, 23:00",8.20.72.202,No,0,0,0
mpowa,192.168.101.225,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
mpofs,192.168.101.226,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
mpesg,192.168.101.224,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.212,No,0,0,0
miraeserver2,192.168.202.119,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:31","03 Feb 2026, 18:15",8.20.70.62,Yes,0,0,0
miraeserver,192.168.202.118,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:34","03 Feb 2026, 17:21",8.20.70.62,Yes,0,0,0
mafeed03,192.168.101.68,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"30 Dec 2025, 17:26","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
mafeed,192.168.101.69,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
macmztnapoc,192.168.101.244,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
macmd708,172.20.30.201,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 08:46","20 Feb 2026, 17:39",8.20.72.192,Yes,0,2,57
macmd707,172.20.30.11,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.186,Yes,0,2,56
macmd564,172.20.110.14,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:02",8.20.72.186,Yes,0,1,50
macmd562,172.20.80.158,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 06:53","21 Feb 2026, 16:02",8.20.72.186,Yes,0,10,54
macmd395,172.20.121.29,Windows,Manually Installed Agents,4.31.0.19214,OK,"08 Dec 2025, 09:11","20 Feb 2026, 18:29",8.20.72.186,Yes,0,3,56
macmd390,172.20.80.241,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 09:15","21 Feb 2026, 12:29",8.20.72.192,Yes,0,2,56
macmd384,172.20.70.134,Windows,Manually Installed Agents,4.30.1.19100,OK,"01 Dec 2025, 05:35","04 Feb 2026, 12:16",8.20.71.172,Yes,0,69,55
macmd382,172.20.80.174,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 08:00","20 Feb 2026, 19:26",8.20.72.192,Yes,0,2,54
macmd381,172.20.80.204,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:06",8.20.72.186,Yes,0,18,54
macmd378,172.20.110.98,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 08:18","21 Feb 2026, 15:58",8.20.72.192,Yes,0,3,57
macm-ocs,192.168.101.130,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
macm-HP-Pro-Tower-280-G9-E-PCI-Desktop-PC,172.20.80.147,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
ma-nxtopt-feed1-dc,192.168.152.19,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"09 Feb 2026, 17:10","16 Feb 2026, 18:03",8.20.72.48,Yes,0,0,0
ma-nxtopt-f1,172.20.80.77,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","17 Feb 2026, 11:47",8.20.72.152,Yes,0,0,0
ma-bxadp-06-dc,192.168.152.18,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"26 Dec 2025, 12:25","03 Feb 2026, 17:48",8.20.71.176,Yes,0,0,0
ma-bxadp-06-dc,192.168.152.18,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"04 Feb 2026, 18:41","21 Feb 2026, 16:04",8.20.72.206,No,0,0,0
ma-bxadp-05-dc-ntt,192.168.152.17,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"13 Feb 2026, 20:05","13 Feb 2026, 20:43",8.20.72.104,Yes,2,0,0
ma-bxadp-05-dc,192.168.152.17,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"26 Dec 2025, 12:39","13 Feb 2026, 19:22",8.20.71.176,Yes,0,0,0
ma-bxadp-05-dc,10.222.37.146,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"13 Feb 2026, 20:07","21 Feb 2026, 16:04",8.20.72.206,No,0,0,0
ma-bxadp-04-dc-ntt,192.168.152.102,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"13 Feb 2026, 16:52","13 Feb 2026, 19:29",8.20.72.98,Yes,0,0,0
ma-bxadp-04-dc,192.168.152.16,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"26 Dec 2025, 12:42","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ma-bxadp-03-dc,192.168.152.15,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"17 Feb 2026, 16:57","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
ma-bxadp-03-dc,192.168.152.15,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"26 Dec 2025, 12:42","17 Feb 2026, 16:05",8.20.72.108,Yes,0,0,0
ma-bxadp-02-dc,10.222.37.146,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"26 Dec 2025, 12:35","17 Feb 2026, 16:54",8.20.72.156,Yes,0,0,0
ma-bxadp-01-dc-ntt,192.168.152.100,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"13 Feb 2026, 16:58","13 Feb 2026, 19:29",8.20.72.98,Yes,0,0,0
ma-bxadp-01-dc,10.222.36.130,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"26 Dec 2025, 12:31","21 Feb 2026, 16:04",8.20.72.206,No,0,0,0
ma-box-02,192.168.208.9,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","10 Feb 2026, 17:05",8.20.70.62,Yes,0,0,0
kgisluatapp,192.168.101.199,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
ip-10-51-39-82.ap-south-1.compute.internal,10.51.39.82,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 02:37","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
ip-10-51-37-231.ap-south-1.compute.internal,10.51.37.231,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:09",8.20.72.216,No,0,0,0
ip-10-51-36-229,10.51.36.229,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 02:42","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
ip-10-51-27-202.ap-south-1.compute.internal,10.51.27.202,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 08:39","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
ip-10-51-11-9,10.51.11.9,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 03:03","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ip-10-40-97-183,10.40.97.183,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 01:26","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
ip-10-40-83-139.ap-south-1.compute.internal,10.40.83.139,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:09",8.20.72.216,No,0,0,0
ip-10-40-66-47.ap-south-1.compute.internal,10.40.66.47,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:03","20 Feb 2026, 20:58",8.20.72.200,No,0,0,0
ip-10-40-64-211,10.40.64.211,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:05",8.20.72.216,No,0,0,0
ip-10-40-64-127.ap-south-1.compute.internal,10.40.64.127,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 01:18","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ip-10-40-50-171.ap-south-1.compute.internal,10.40.50.171,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-40-40-219,10.40.40.219,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 15:54","20 Feb 2026, 20:57",8.20.72.196,No,0,0,0
ip-10-40-4-173.ap-south-1.compute.internal,10.40.4.173,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
ip-10-40-38-165.ap-south-1.compute.internal,10.40.38.165,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:05",8.20.72.216,No,0,0,0
ip-10-40-32-112.ap-south-1.compute.internal,10.40.32.112,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ip-10-40-3-112,10.40.3.112,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:04","20 Feb 2026, 20:59",8.20.72.200,No,0,0,0
ip-10-40-15-177,10.40.15.177,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:06",8.20.72.216,No,0,0,0
ip-10-30-24-223,10.30.24.223,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:04","20 Feb 2026, 20:59",8.20.72.200,No,0,0,0
ip-10-30-15-124,10.30.15.124,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:04","20 Feb 2026, 21:00",8.20.72.200,No,0,0,0
ip-10-30-0-16,10.30.0.16,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:04","20 Feb 2026, 20:56",8.20.72.196,No,0,0,0
ip-10-23-3-215.ap-south-1.compute.internal,10.23.3.215,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:04",8.20.72.206,No,0,0,0
ip-10-23-2-81.ap-south-1.compute.internal,10.23.2.81,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","20 Feb 2026, 17:25",8.20.72.192,No,0,0,0
ip-10-23-2-73.ap-south-1.compute.internal,10.23.2.73,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","20 Feb 2026, 17:25",8.20.72.192,No,0,0,0
ip-10-23-2-245.ap-south-1.compute.internal,10.23.2.245,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-23-2-222.ap-south-1.compute.internal,10.23.2.222,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-23-0-213.ap-south-1.compute.internal,10.23.0.213,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
ip-10-20-90-212.ap-south-1.compute.internal,10.20.90.212,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-20-90-10.ap-south-1.compute.internal,10.20.90.10,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-20-86-46.ap-south-1.compute.internal,10.20.86.46,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","10 Feb 2026, 09:25",8.20.71.176,Yes,0,0,0
ip-10-20-85-74,10.20.85.74,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-20-85-30.ap-south-1.compute.internal,10.20.85.30,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-20-85-207.ap-south-1.compute.internal,10.20.85.207,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
ip-10-20-85-20,10.20.85.20,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ip-10-20-84-81.ap-south-1.compute.internal,10.20.84.81,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ip-10-20-84-68.ap-south-1.compute.internal,10.20.84.68,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.216,No,0,0,0
ip-10-20-80-41,10.20.80.41,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:05",8.20.72.216,No,0,0,0
ip-10-20-79-138.ap-south-1.compute.internal,10.20.79.138,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-20-78-209.ap-south-1.compute.internal,10.20.78.209,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"04 Feb 2026, 03:38","21 Feb 2026, 16:06",8.20.72.212,No,0,0,0
ip-10-20-78-145.ap-south-1.compute.internal,10.20.78.145,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"04 Feb 2026, 03:38","21 Feb 2026, 16:06",8.20.72.212,No,0,0,0
ip-10-20-76-114,10.20.76.114,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ip-10-20-75-6,10.20.75.6,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:04",8.20.72.206,No,0,0,0
ip-10-20-75-44.ap-south-1.compute.internal,10.20.75.44,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"04 Feb 2026, 02:09","21 Feb 2026, 16:06",8.20.72.212,No,0,0,0
ip-10-20-75-25.ap-south-1.compute.internal,10.20.75.25,Linux,AWS Linux Server,4.31.0.16354,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:06",8.20.72.186,Yes,0,0,0
ip-10-20-74-75.ap-south-1.compute.internal,10.20.74.75,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"04 Feb 2026, 01:04","21 Feb 2026, 16:06",8.20.72.212,No,0,0,0
ip-10-20-74-117,10.20.74.117,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-20-73-66.ap-south-1.compute.internal,10.20.73.66,Linux,AWS Linux Server,4.31.0.16354,OK,"01 Dec 2025, 06:31","20 Feb 2026, 16:26",8.20.72.196,Yes,0,0,0
ip-10-20-72-189,10.20.72.189,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:08",8.20.72.206,No,0,0,0
ip-10-20-70-244,10.20.70.244,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
ip-10-20-68-240.ap-south-1.compute.internal,10.20.68.240,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
ip-10-20-64-141.ap-south-1.compute.internal,10.20.64.141,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
insti-prod-db-1,10.55.14.102,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 03:37","21 Feb 2026, 16:09",8.20.72.216,No,0,0,0
dsm-prod-mysql,10.20.90.91,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:09",8.20.72.216,No,0,0,0
db.mirae-asset.co.in,10.40.35.234,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 00:47","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
classbetasrv,192.168.101.215,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:09",8.20.72.186,Yes,0,26,40
WebPxl-Test,192.168.101.143,Windows,Windows Servers,4.31.0.19214,OK,"06 Dec 2025, 14:52","21 Feb 2026, 16:08",8.20.72.186,Yes,0,3,56
Warrior,192.168.1.109,Windows,USB Alllowed Group,4.31.0.19139,OK,"11 Feb 2026, 10:00","13 Feb 2026, 14:34",8.20.72.98,Yes,0,4,43
WIN-F7AUTB63SQ1,192.168.202.51,Windows,Manually Installed Agents,4.30.1.18852,OK,"01 Dec 2025, 05:34","01 Feb 2026, 12:34",8.20.71.26,Yes,0,21,0
WIN-CS8TAI6K70C,192.168.142.11,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:04",8.20.72.186,Yes,0,18,49
Securden-PAM-Prod,10.20.93.170,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:05",8.20.72.186,Yes,0,4,40
SearchModule-ESDB-Prod,10.20.90.120,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
SKDRL1GEXTW009,192.168.101.231,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:07",8.20.72.186,Yes,0,2,35
RS_File_Upload,10.20.77.230,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
RS3-MF-API-2,10.23.1.200,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:06",8.20.72.204,Yes,0,8,26
RS3-MF-API-1,10.23.0.242,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:05",8.20.72.186,Yes,0,8,26
RS-WS-LOGIN-1,10.20.73.106,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:05",8.20.72.206,No,0,0,0
RS-UAT-WS-WEB-1,10.40.10.112,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 01:39","21 Feb 2026, 16:09",8.20.72.216,No,0,0,0
RS-UAT-WS-MBL-1,10.40.0.219,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 01:44","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
RS-UAT-WS-BO-1,10.40.47.191,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 01:48","21 Feb 2026, 16:08",8.20.72.216,No,0,0,0
RS-UAT-OMS-1,10.40.35.186,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"19 Feb 2026, 01:35","21 Feb 2026, 16:09",8.20.72.216,No,0,0,0
RS-MF-API2,10.20.74.138,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:06",8.20.72.204,Yes,0,8,27
RS-MF-API1,10.20.72.95,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:07",8.20.72.186,Yes,0,8,27
RECO-DEV,192.168.101.125,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:35","21 Feb 2026, 16:06",8.20.72.186,Yes,0,13,48
RECO-DB-PROD,192.168.101.127,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:06",8.20.72.186,Yes,0,4,40
RECO-APP-PROD,192.168.101.126,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:08",8.20.72.186,Yes,0,8,40
Prod-SearchModule2-ESDB,10.20.90.92,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:32","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
PRTG-T3,192.168.101.137,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.200,Yes,0,1,40
PRTG-Retail,192.168.101.136,Windows,Windows Servers,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:04",8.20.72.200,Yes,0,0,50
PROP-RS,172.20.50.92,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:34","21 Feb 2026, 16:09",8.20.72.186,Yes,0,4,53
PROD_FTP_M10,20.0.0.175,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.186,Yes,0,1,26
PROD-TrackWizz,192.168.101.51,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:06",8.20.72.186,Yes,0,32,42
PICUS-PROD-APP,10.20.92.99,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:04",8.20.72.186,Yes,0,1,40
OpsApp-UAT-Clone,100.63.27.13,Windows,Manually Installed Agents,4.31.0.19214,OK,"12 Feb 2026, 11:15","18 Feb 2026, 17:03",8.20.72.172,Yes,0,3,57
OpsApp-UAT,172.20.30.173,Windows,Manually Installed Agents,4.31.0.19214,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:04",8.20.72.186,Yes,0,4,55
OpenAPI-mstockAPIInteractive-Prod-2,10.20.85.244,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
OpenAPI-Web,10.20.85.167,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:33","21 Feb 2026, 16:06",8.20.72.206,No,0,0,0
OpenAPI-SubMgr,10.20.84.164,Linux,Manually Installed Agents - Linux,4.30.0.15643,OK,"01 Dec 2025, 05:33","23 Jan 2026, 19:41",8.20.70.62,Yes,0,0,0
OpenAPI-Bcast-stream-Prod-2,10.20.84.4,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
OpenAPI-Bcast-stream,10.20.84.7,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:30","21 Feb 2026, 16:07",8.20.72.206,No,0,0,0
OpenAPI-APP-3-UAT,10.40.85.4,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:04","20 Feb 2026, 20:56",8.20.72.196,No,0,0,0
OpenAPI-APP-2-UAT,10.40.80.100,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:04","20 Feb 2026, 20:59",8.20.72.200,No,0,0,0
OpenAPI-APP-1-UAT,10.40.82.74,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 07:04","20 Feb 2026, 20:59",8.20.72.200,No,0,0,0
One-Audit-UAT-DB,10.40.66.172,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","20 Feb 2026, 20:59",8.20.72.200,No,0,0,0
One-Audit-UAT-App,10.40.96.41,Linux,Manually Installed Agents - Linux,4.31.0.16354,OK,"01 Dec 2025, 05:31","20 Feb 2026, 20:59",8.20.72.200,No,0,0,0
Nxtoption-SpanMargin-2,10.23.1.37,Windows,Manually Installed Agents,4.31.0.19214,OK,"06 Jan 2026, 16:51","20 Feb 2026, 16:56",8.20.72.192,Yes,0,9,28
